MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932825,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0800000,0.0000000,2.0000000
MsgID.LOCAL_POSITION,49.4350000,4199249.5000000,-10879611.0000000,-2.9977612
MsgID.LOCAL_VELOCITY,49.4350000,0.0803264,-0.0012713,2.0016141
MsgID.GLOBAL_POSITION,0.0000000,-122.3957532,37.7932826,2.4340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,0.3200000,2.1800000
MsgID.LOCAL_POSITION,49.6850000,4199249.5000000,-10879612.0000000,-2.4342895
MsgID.LOCAL_VELOCITY,49.6850000,0.0467195,0.3271269,2.1867092
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7932836,1.9210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.9900000,2.1700000
MsgID.LOCAL_POSITION,49.9350000,4199249.5000000,-10879611.0000000,-1.9211267
MsgID.LOCAL_VELOCITY,49.9350000,0.0213085,0.9965309,2.1796994
MsgID.GLOBAL_POSITION,0.0000000,-122.3957469,37.7932846,1.3450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.6800000,2.1400000
MsgID.LOCAL_POSITION,50.1850000,4199249.5000000,-10879611.0000000,-1.3456124
MsgID.LOCAL_VELOCITY,50.1850000,0.0089908,0.6831199,2.1464763
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957437,37.7932842,0.8530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.3200000,2.0300000
MsgID.LOCAL_POSITION,50.4350000,4199249.5000000,-10879611.0000000,-0.8537753
MsgID.LOCAL_VELOCITY,50.4350000,0.0060715,0.3269904,2.0378978
MsgID.GLOBAL_POSITION,0.0000000,-122.3957444,37.7932834,0.3020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.1400000,2.0700000
MsgID.LOCAL_POSITION,50.6850000,4199249.5000000,-10879611.0000000,-0.3026962
MsgID.LOCAL_VELOCITY,50.6850000,0.0030881,0.1475163,2.0768559
MsgID.GLOBAL_POSITION,0.0000000,-122.3957460,37.7932826,0.1640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,50.9360000,4199249.5000000,-10879611.0000000,-0.1648510
MsgID.LOCAL_VELOCITY,50.9360000,0.0000002,0.0000166,0.0000085
MsgID.GLOBAL_POSITION,0.0000000,-122.3957454,37.7932832,0.1750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,51.1860000,4199249.5000000,-10879611.0000000,-0.1750015
MsgID.LOCAL_VELOCITY,51.1860000,-0.0000039,0.0000093,-0.0000330
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957432,37.7932841,0.1880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,51.4360000,4199249.5000000,-10879611.0000000,-0.1888024
MsgID.LOCAL_VELOCITY,51.4360000,-0.0000189,-0.0000075,0.0001252
MsgID.GLOBAL_POSITION,0.0000000,-122.3957444,37.7932842,0.2090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,51.6860000,4199249.5000000,-10879611.0000000,-0.2099137
MsgID.LOCAL_VELOCITY,51.6860000,-0.0000109,0.0000024,-0.0000837
MsgID.LOCAL_POSITION,51.9360000,4199249.5000000,-10879611.0000000,-0.2304202
MsgID.LOCAL_VELOCITY,51.9360000,0.0000011,0.0000053,-0.0000399
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932841,0.2300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,52.1860000,4199249.5000000,-10879611.0000000,-0.2516314
MsgID.LOCAL_VELOCITY,52.1860000,-0.0000265,-0.0000073,0.0001147
MsgID.GLOBAL_POSITION,0.0000000,-122.3957452,37.7932841,0.2510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,52.4360000,4199249.5000000,-10879611.0000000,-0.2642054
MsgID.LOCAL_VELOCITY,52.4360000,-0.0000122,0.0000251,-0.0000335
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932854,0.2640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,52.6860000,4199249.5000000,-10879611.0000000,-0.2684214
MsgID.LOCAL_VELOCITY,52.6860000,0.0000024,0.0000062,-0.0000325
MsgID.GLOBAL_POSITION,0.0000000,-122.3957454,37.7932843,0.2680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957459,37.7932843,0.2620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,52.9360000,4199249.5000000,-10879611.0000000,-0.2621351
MsgID.LOCAL_VELOCITY,52.9360000,0.0000069,0.0000132,-0.0000492
MsgID.GLOBAL_POSITION,0.0000000,-122.3957438,37.7932846,0.2430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,53.1860000,4199249.5000000,-10879611.0000000,-0.2439236
MsgID.LOCAL_VELOCITY,53.1860000,-0.0000263,0.0000021,0.0001241
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3957432,37.7932842,0.2190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,53.4400000,4199249.5000000,-10879611.0000000,-0.2198638
MsgID.LOCAL_VELOCITY,53.4400000,0.0000101,0.0000031,0.0000016
MsgID.GLOBAL_POSITION,0.0000000,-122.3957457,37.7932838,0.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,53.6900000,4199249.5000000,-10879611.0000000,-0.1858419
MsgID.LOCAL_VELOCITY,53.6900000,0.0000093,0.0000001,-0.0000314
MsgID.GLOBAL_POSITION,0.0000000,-122.3957461,37.7932830,0.1530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,53.9400000,4199249.5000000,-10879611.0000000,-0.1532983
MsgID.LOCAL_VELOCITY,53.9400000,0.0000159,0.0000014,-0.0000352
MsgID.GLOBAL_POSITION,0.0000000,-122.3957467,37.7932848,0.1160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,54.1900000,4199249.5000000,-10879611.0000000,-0.1166063
MsgID.LOCAL_VELOCITY,54.1900000,0.0000347,0.0000078,0.0000321
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3957461,37.7932852,0.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,54.4410000,4199249.5000000,-10879611.0000000,-0.0895188
MsgID.LOCAL_VELOCITY,54.4410000,0.0000055,-0.0000089,-0.0001061
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932842,0.0720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,54.6910000,4199249.5000000,-10879611.0000000,-0.0721905
MsgID.LOCAL_VELOCITY,54.6910000,-0.0000049,-0.0000178,-0.0000123
MsgID.GLOBAL_POSITION,0.0000000,-122.3957442,37.7932840,0.0730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,54.9410000,4199249.5000000,-10879611.0000000,-0.0732488
MsgID.LOCAL_VELOCITY,54.9410000,0.0000248,0.0000015,0.0000969
MsgID.GLOBAL_POSITION,0.0000000,-122.3957430,37.7932839,0.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,55.1910000,4199249.5000000,-10879611.0000000,-0.0929415
MsgID.LOCAL_VELOCITY,55.1910000,0.0000021,-0.0000034,-0.0000876
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932847,0.1220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,55.4410000,4199249.5000000,-10879611.0000000,-0.1222152
MsgID.LOCAL_VELOCITY,55.4410000,0.0000058,-0.0000187,0.0000122
MsgID.GLOBAL_POSITION,0.0000000,-122.3957448,37.7932845,0.1600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,55.6910000,4199249.5000000,-10879611.0000000,-0.1603998
MsgID.LOCAL_VELOCITY,55.6910000,-0.0000108,0.0000223,-0.0000332
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932832,0.1890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,55.9410000,4199249.5000000,-10879611.0000000,-0.1896315
MsgID.LOCAL_VELOCITY,55.9410000,0.0000133,0.0000089,-0.0000425
MsgID.GLOBAL_POSITION,0.0000000,-122.3957448,37.7932838,0.2090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,56.1910000,4199249.5000000,-10879611.0000000,-0.2093037
MsgID.LOCAL_VELOCITY,56.1910000,-0.0000129,-0.0000058,0.0000139
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957461,37.7932853,0.2090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,56.4410000,4199249.5000000,-10879611.0000000,-0.2099158
MsgID.LOCAL_VELOCITY,56.4410000,-0.0000206,-0.0000022,0.0001082
MsgID.GLOBAL_POSITION,0.0000000,-122.3957467,37.7932833,0.1900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,56.6910000,4199249.5000000,-10879611.0000000,-0.1907654
MsgID.LOCAL_VELOCITY,56.6910000,-0.0000152,0.0000273,0.0000244
MsgID.GLOBAL_POSITION,0.0000000,-122.3957460,37.7932838,0.1590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,56.9410000,4199249.5000000,-10879611.0000000,-0.1596200
MsgID.LOCAL_VELOCITY,56.9410000,-0.0000211,-0.0000083,0.0001254
MsgID.GLOBAL_POSITION,0.0000000,-122.3957448,37.7932858,0.1130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,57.1910000,4199250.0000000,-10879611.0000000,-0.1134652
MsgID.LOCAL_VELOCITY,57.1910000,0.0000002,0.0000244,0.0000024
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957446,37.7932852,0.0680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,57.4410000,4199249.5000000,-10879611.0000000,-0.0689662
MsgID.LOCAL_VELOCITY,57.4410000,-0.0000224,-0.0000061,0.0001255
MsgID.GLOBAL_POSITION,0.0000000,-122.3957433,37.7932839,0.0200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,57.6910000,4199249.5000000,-10879611.0000000,-0.0203763
MsgID.LOCAL_VELOCITY,57.6910000,0.0000388,-0.0000116,0.0000162
MsgID.GLOBAL_POSITION,0.0000000,-122.3957429,37.7932839,-0.0140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,57.9410000,4199249.5000000,-10879611.0000000,0.0148655
MsgID.LOCAL_VELOCITY,57.9410000,0.0000052,-0.0000023,-0.0000271
MsgID.GLOBAL_POSITION,0.0000000,-122.3957436,37.7932852,-0.0420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,58.1920000,4199249.5000000,-10879611.0000000,0.0426115
MsgID.LOCAL_VELOCITY,58.1920000,-0.0000097,-0.0000078,0.0000461
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,58.4420000,4199250.0000000,-10879611.0000000,0.0553823
MsgID.LOCAL_VELOCITY,58.4420000,0.0000051,-0.0000068,-0.0000228
MsgID.GLOBAL_POSITION,0.0000000,-122.3957459,37.7932858,-0.0550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,58.6920000,4199249.5000000,-10879611.0000000,0.0577531
MsgID.LOCAL_VELOCITY,58.6920000,0.0000164,0.0000015,0.0000975
MsgID.GLOBAL_POSITION,0.0000000,-122.3957452,37.7932853,-0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,58.9420000,4199249.5000000,-10879611.0000000,0.0504855
MsgID.LOCAL_VELOCITY,58.9420000,-0.0000060,-0.0000166,0.0000715
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932852,-0.0500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,59.1920000,4199249.5000000,-10879611.0000000,0.0333580
MsgID.LOCAL_VELOCITY,59.1920000,-0.0000052,0.0000054,-0.0000190
MsgID.GLOBAL_POSITION,0.0000000,-122.3957452,37.7932831,-0.0330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,59.4420000,4199249.5000000,-10879611.0000000,0.0125360
MsgID.LOCAL_VELOCITY,59.4420000,-0.0000014,-0.0000100,0.0000094
MsgID.GLOBAL_POSITION,0.0000000,-122.3957450,37.7932845,-0.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,59.6920000,4199249.5000000,-10879611.0000000,-0.0155726
MsgID.LOCAL_VELOCITY,59.6920000,-0.0000044,-0.0000048,0.0000161
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932853,0.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,59.9420000,4199249.5000000,-10879611.0000000,-0.0423825
MsgID.LOCAL_VELOCITY,59.9420000,0.0000265,-0.0000023,0.0000843
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7932836,0.0420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,60.1920000,4199249.5000000,-10879611.0000000,-0.0745087
MsgID.LOCAL_VELOCITY,60.1920000,0.0000322,-0.0000068,0.0000435
MsgID.GLOBAL_POSITION,0.0000000,-122.3957445,37.7932831,0.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,60.4430000,4199249.5000000,-10879611.0000000,-0.1041795
MsgID.LOCAL_VELOCITY,60.4430000,0.0000399,-0.0000051,0.0001241
MsgID.GLOBAL_POSITION,0.0000000,-122.3957432,37.7932837,0.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957452,37.7932842,0.1400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,60.6930000,4199249.5000000,-10879611.0000000,-0.1401284
MsgID.LOCAL_VELOCITY,60.6930000,-0.0000146,0.0000007,0.0000466
MsgID.GLOBAL_POSITION,0.0000000,-122.3957457,37.7932842,0.1710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,60.9430000,4199249.5000000,-10879611.0000000,-0.1712629
MsgID.LOCAL_VELOCITY,60.9430000,0.0000001,-0.0000018,-0.0000937
MsgID.GLOBAL_POSITION,0.0000000,-122.3957448,37.7932851,0.1990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,61.1930000,4199249.5000000,-10879611.0000000,-0.1998138
MsgID.LOCAL_VELOCITY,61.1930000,0.0000112,-0.0000089,-0.0000402
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957464,37.7932849,0.2130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,61.4430000,4199249.5000000,-10879611.0000000,-0.2134605
MsgID.LOCAL_VELOCITY,61.4430000,-0.0000147,0.0000207,-0.0000250
MsgID.GLOBAL_POSITION,0.0000000,-122.3957443,37.7932830,0.2120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,61.6930000,4199249.5000000,-10879611.0000000,-0.2123492
MsgID.LOCAL_VELOCITY,61.6930000,0.0000172,0.0000050,-0.0000416
MsgID.GLOBAL_POSITION,0.0000000,-122.3957436,37.7932828,0.1960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,61.9430000,4199249.5000000,-10879611.0000000,-0.1962593
MsgID.LOCAL_VELOCITY,61.9430000,-0.0000078,0.0000143,-0.0000257
MsgID.GLOBAL_POSITION,0.0000000,-122.3957461,37.7932833,0.1630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,62.1930000,4199249.5000000,-10879611.0000000,-0.1635299
MsgID.LOCAL_VELOCITY,62.1930000,-0.0000039,0.0000071,-0.0000381
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957450,37.7932841,0.1270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,62.4430000,4199249.5000000,-10879611.0000000,-0.1278732
MsgID.LOCAL_VELOCITY,62.4430000,-0.0000204,-0.0000044,0.0001234
MsgID.GLOBAL_POSITION,0.0000000,-122.3957455,37.7932839,0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,62.6930000,4199249.5000000,-10879611.0000000,-0.0881907
MsgID.LOCAL_VELOCITY,62.6930000,0.0000363,-0.0000017,0.0000986
